2023-04-30 21:48:51 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-04-30 21:48:51 0 [Note] InnoDB: Uses event mutexes
2023-04-30 21:48:51 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-04-30 21:48:51 0 [Note] InnoDB: Number of pools: 1
2023-04-30 21:48:51 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 1555206 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 1555206 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 1466808 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 1466808 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 1467128 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 1204363 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 1204363 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 1364649 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 1364649 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 1136267 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 1136267 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 1364688 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 1364688 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 1364727 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 1364727 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=59] log sequence number 1364766 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=324] log sequence number 1364766 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=60] log sequence number 1188242 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 1188242 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=61] log sequence number 1364805 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 1364805 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=62] log sequence number 1364844 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 1364844 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=63] log sequence number 1364883 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=328] log sequence number 1364883 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=192] log sequence number 1364927 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 1364927 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=193] log sequence number 1223916 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 1223916 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=194] log sequence number 1326432 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 1326432 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=195] log sequence number 1326476 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=439] log sequence number 1326476 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=196] log sequence number 1326520 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=333] log sequence number 1326520 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=197] log sequence number 1467172 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=334] log sequence number 1467172 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=198] log sequence number 1467216 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=335] log sequence number 1467216 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=199] log sequence number 1467260 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=336] log sequence number 1467260 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=200] log sequence number 1467304 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=337] log sequence number 1467304 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=201] log sequence number 1467348 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=438] log sequence number 1467348 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=202] log sequence number 1477493 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=339] log sequence number 1477493 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=203] log sequence number 1477537 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=340] log sequence number 1477537 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=204] log sequence number 1477581 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=441] log sequence number 1477581 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=205] log sequence number 1477625 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=342] log sequence number 1477625 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=206] log sequence number 1477685 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=440] log sequence number 1477685 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=207] log sequence number 1477729 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=344] log sequence number 1477729 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=208] log sequence number 1477773 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=442] log sequence number 1477773 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=209] log sequence number 1477817 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=346] log sequence number 1477817 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=210] log sequence number 1505751 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=347] log sequence number 1505751 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=211] log sequence number 1505865 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=348] log sequence number 1505865 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=212] log sequence number 1506075 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=213] log sequence number 1506119 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=350] log sequence number 1506119 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=214] log sequence number 1506163 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=351] log sequence number 1506163 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=215] log sequence number 1506207 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=352] log sequence number 1506207 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=216] log sequence number 1506251 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=353] log sequence number 1506251 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=217] log sequence number 1506295 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=354] log sequence number 1506295 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=218] log sequence number 1506355 is in the future! Current system log sequence number 300306.
2023-04-30 21:48:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
